word: a                   counts: 8283
word: message             counts: 7
word: messenger           counts: 34
word: messengers          counts: 79
word: messes              counts: 1
word: messiah             counts: 2
word: messias             counts: 2
word: met                 counts: 45
word: mete                counts: 6
word: meted               counts: 3
word: meteyard            counts: 1
word: methegammah         counts: 1
word: methusael           counts: 2
word: methuselah          counts: 6
word: meunim              counts: 1
word: mezahab             counts: 2
word: miamin              counts: 2
word: mibhar              counts: 1
word: mibsam              counts: 3
word: mibzar              counts: 2
word: micah               counts: 38
word: micaiah             counts: 18
word: mice                counts: 4
word: micha               counts: 4
word: michael             counts: 15
word: michah              counts: 4
word: michaiah            counts: 7
word: michal              counts: 18
word: michmas             counts: 2
word: michmash            counts: 9
word: michmethah          counts: 2
word: michri              counts: 1
word: michtam             counts: 6
word: midday              counts: 3
word: middin              counts: 1
word: middle              counts: 18
word: middlemost          counts: 2
word: midian              counts: 39
word: midianite           counts: 1
word: midianites          counts: 24
word: midianitish         counts: 3
word: midnight            counts: 14
word: midst               counts: 364
word: midwife             counts: 3
word: midwives            counts: 7
word: migdalel            counts: 1
word: migdalgad           counts: 1
word: migdol              counts: 4
word: might               counts: 475
word: mightest            counts: 19
word: mightier            counts: 13
word: mighties            counts: 2
word: mightiest           counts: 1
word: mightily            counts: 11
word: mighty              counts: 284
word: migron              counts: 2
word: mijamin             counts: 2
word: mikloth             counts: 4
word: mikneiah            counts: 2
word: milalai             counts: 1
word: milcah              counts: 11
word: milch               counts: 3
word: milcom              counts: 3
word: mildew              counts: 5
word: mile                counts: 1
word: miletum             counts: 1
word: miletus             counts: 2
word: milk                counts: 48
word: mill                counts: 2
word: millet              counts: 1
word: millions            counts: 1
word: millo               counts: 10
word: mills               counts: 1
word: millstone           counts: 9
word: millstones          counts: 2
word: mincing             counts: 1
word: mind                counts: 95
word: minded              counts: 15
word: mindful             counts: 10
word: minding             counts: 1
word: minds               counts: 16
word: mine                counts: 649
word: mingle              counts: 2
word: mingled             counts: 55
word: miniamin            counts: 3
word: minish              counts: 1
word: minished            counts: 1
word: minister            counts: 100
word: ministered          counts: 37
word: ministereth         counts: 2
word: ministering         counts: 9
word: ministers           counts: 26
word: ministration        counts: 7
word: ministry            counts: 22
word: minni               counts: 1
word: minnith             counts: 2
word: minstrel            counts: 2
word: minstrels           counts: 1
word: mint                counts: 2
word: miphkad             counts: 1
word: miracle             counts: 10
word: miracles            counts: 27
word: mire                counts: 15
word: miriam              counts: 15
word: mirma               counts: 1
word: mirth               counts: 15
word: miry                counts: 4
word: miscarrying         counts: 1
word: mischief            counts: 47
word: mischiefs           counts: 3
word: mischievous         counts: 5
word: miserable           counts: 3
word: miserably           counts: 1
word: miseries            counts: 2
word: misery              counts: 7
word: misgab              counts: 1
word: mishael             counts: 8
word: mishal              counts: 1
word: misham              counts: 1
word: misheal             counts: 1
word: mishma              counts: 4
word: mishmannah          counts: 1
word: mishraites          counts: 1
word: mispar              counts: 1
word: mispereth           counts: 1
word: misrephothmaim      counts: 2
word: miss                counts: 2
word: missed              counts: 3
word: missing             counts: 2
word: mist                counts: 3
word: mistress            counts: 9
word: misused             counts: 1
word: mite                counts: 1
word: mites               counts: 2
word: mithcah             counts: 2
word: mithnite            counts: 1
word: mithredath          counts: 2
word: mitre               counts: 13
word: mitylene            counts: 1
word: mixed               counts: 9
word: mixt                counts: 1
word: mixture             counts: 3
word: mizar               counts: 1
word: mizpah              counts: 23
word: mizpeh              counts: 23
word: mizraim             counts: 4
word: mizzah              counts: 3
word: mnason              counts: 1
word: moab                counts: 168
word: moabite             counts: 3
word: moabites            counts: 19
word: moabitess           counts: 6
word: moabitish           counts: 1
word: moadiah             counts: 1
word: mock                counts: 12
word: mocked              counts: 21
word: mocker              counts: 1
word: mockers             counts: 5
word: mockest             counts: 1
word: mocketh             counts: 5
word: mocking             counts: 5
word: mockings            counts: 1
word: moderately          counts: 1
word: moderation          counts: 1
word: modest              counts: 1
word: moist               counts: 1
word: moistened           counts: 1
word: moisture            counts: 2
word: moladah             counts: 4
word: mole                counts: 1
word: molech              counts: 8
word: moles               counts: 1
word: molid               counts: 1
word: mollified           counts: 1
word: moloch              counts: 2
word: molten              counts: 39
word: moment              counts: 22
word: money               counts: 140
word: moneychangers       counts: 2
word: monsters            counts: 1
word: month               counts: 250
word: monthly             counts: 1
word: months              counts: 59
word: monuments           counts: 1
word: moon                counts: 51
word: moons               counts: 11
word: morasthite          counts: 2
word: mordecai            counts: 60
word: more                counts: 686
word: moreh               counts: 3
word: moreover            counts: 171
word: moreshethgath       counts: 1
word: moriah              counts: 2
word: morning             counts: 226
word: morrow              counts: 103
word: morsel              counts: 10
word: morsels             counts: 1
word: mortal              counts: 6
word: mortality           counts: 1
word: mortally            counts: 1
word: mortar              counts: 2
word: morter              counts: 11
word: mortgaged           counts: 1
word: mortify             counts: 2
word: mosera              counts: 1
word: moseroth            counts: 2
word: moses               counts: 848
word: most                counts: 135
word: mote                counts: 6
word: moth                counts: 10
word: motheaten           counts: 1
word: mother              counts: 320
word: mothers             counts: 8
word: motions             counts: 1
word: mouldy              counts: 2
word: mount               counts: 263
word: mountain            counts: 137
word: mountains           counts: 177
word: mounted             counts: 1
word: mounting            counts: 1
word: mounts              counts: 3
word: mourn               counts: 45
word: mourned             counts: 22
word: mourner             counts: 1
word: mourners            counts: 4
word: mourneth            counts: 11
word: mournfully          counts: 1
word: mourning            counts: 51
word: mouse               counts: 2
word: mouth               counts: 424
word: mouths              counts: 18
word: move                counts: 13
word: moveable            counts: 1
word: moved               counts: 75
word: movedst             counts: 1
word: mover               counts: 1
word: moveth              counts: 8
word: moving              counts: 5
word: mower               counts: 1
word: mowings             counts: 1
word: mown                counts: 1
word: moza                counts: 5
word: mozah               counts: 1
word: much                counts: 287
word: mufflers            counts: 1
word: mulberry            counts: 4
word: mule                counts: 9
word: mules               counts: 12
word: multiplied          counts: 44
word: multipliedst        counts: 1
word: multiplieth         counts: 3
word: multiply            counts: 46
word: multiplying         counts: 2
word: multitude           counts: 243
word: multitudes          counts: 24
word: munition            counts: 2
word: munitions           counts: 1
word: muppim              counts: 1
word: murder              counts: 9
word: murderer            counts: 20
word: murderers           counts: 9
word: murders             counts: 4
word: murmur              counts: 9
word: murmured            counts: 19
word: murmurers           counts: 1
word: murmuring           counts: 2
word: murmurings          counts: 9
word: murrain             counts: 1
word: muse                counts: 1
word: mused               counts: 1
word: mushi               counts: 8
word: mushites            counts: 2
word: musical             counts: 3
word: musician            counts: 55
word: musicians           counts: 1
word: musick              counts: 16
word: musing              counts: 1
word: must                counts: 132
word: mustard             counts: 5
word: mustered            counts: 2
word: mustereth           counts: 1
word: muthlabben          counts: 1
word: mutter              counts: 1
word: muttered            counts: 1
word: mutual              counts: 1
word: muzzle              counts: 3
word: my                  counts: 4366
word: myra                counts: 1
word: myrrh               counts: 17
word: myrtle              counts: 6
word: myself              counts: 118
word: mysia               counts: 2
word: mysteries           counts: 5
word: mystery             counts: 22
word: naam                counts: 1
word: naamah              counts: 5
word: naaman              counts: 17
word: naamathite          counts: 4
word: naamites            counts: 1
word: naarah              counts: 3
word: naarai              counts: 1
word: naaran              counts: 1
word: naarath             counts: 1
word: naashon             counts: 1
word: naasson             counts: 3
word: nabal               counts: 22
word: naboth              counts: 22
word: nachon              counts: 1
word: nachor              counts: 2
word: nadab               counts: 20
word: nagge               counts: 1
word: nahalal             counts: 1
word: nahaliel            counts: 2
word: nahallal            counts: 1
word: nahalol             counts: 1
word: naham               counts: 1
word: nahamani            counts: 1
word: naharai             counts: 2
word: nahash              counts: 9
word: nahath              counts: 5
word: nahbi               counts: 1
word: nahor               counts: 17
word: nahshon             counts: 9
word: nahum               counts: 5
word: nail                counts: 8
word: nailing             counts: 1
word: nails               counts: 10
word: nain                counts: 1
word: naioth              counts: 6
word: naked               counts: 47
word: nakedness           counts: 57
word: name                counts: 958
word: named               counts: 57
word: namely              counts: 23
word: names               counts: 97
word: nameth              counts: 1
word: naomi               counts: 21
word: naphish             counts: 2
word: naphtali            counts: 50
word: naphtuhim           counts: 2
word: napkin              counts: 3
word: narcissus           counts: 1
word: narrow              counts: 9
word: narrowed            counts: 1
word: narrower            counts: 1
word: narrowly            counts: 2
word: nathan              counts: 43
word: nathanael           counts: 6
word: nathanmelech        counts: 1
word: nation              counts: 145
word: nations             counts: 336
word: native              counts: 1
word: nativity            counts: 7
word: natural             counts: 13
word: naturally           counts: 2
word: nature              counts: 12
word: naught              counts: 3
word: naughtiness         counts: 3
word: naughty             counts: 3
word: naum                counts: 1
word: navel               counts: 4
word: naves               counts: 1
word: navy                counts: 6
word: nay                 counts: 55
word: nazarene            counts: 1
word: nazarenes           counts: 1
word: nazareth            counts: 29
word: nazarite            counts: 9
word: nazarites           counts: 3
word: neah                counts: 1
word: neapolis            counts: 1
word: near                counts: 211
word: nearer              counts: 2
word: neariah             counts: 3
word: nebai               counts: 1
word: nebaioth            counts: 2
word: nebajoth            counts: 3
word: neballat            counts: 1
word: nebat               counts: 25
word: nebo                counts: 13
word: nebuchadnezzar      counts: 60
word: nebuchadrezzar      counts: 31
word: nebushasban         counts: 1
word: nebuzaradan         counts: 15
word: necessary           counts: 9
word: necessities         counts: 3
word: necessity           counts: 10
word: necho               counts: 3
word: neck                counts: 62
word: necks               counts: 18
word: necromancer         counts: 1
word: nedabiah            counts: 1
word: need                counts: 49
word: needed              counts: 2
word: needest             counts: 1
word: needeth             counts: 6
word: needful             counts: 6
word: needle              counts: 3
word: needlework          counts: 9
word: needs               counts: 16
word: needy               counts: 38
word: neesings            counts: 1
word: neginah             counts: 1
word: neginoth            counts: 6
word: neglect             counts: 4
word: neglected           counts: 1
word: neglecting          counts: 1
word: negligent           counts: 2
word: nehelamite          counts: 3
word: nehemiah            counts: 22
word: nehiloth            counts: 1
word: nehum               counts: 1
word: nehushta            counts: 1
word: nehushtan           counts: 1
word: neiel               counts: 1
word: neighbour           counts: 135
word: neighbours          counts: 22
word: neighed             counts: 1
word: neighing            counts: 1
word: neighings           counts: 1
word: neither             counts: 879
word: nekeb               counts: 1
word: nekoda              counts: 4
word: nemuel              counts: 3
word: nemuelites          counts: 1
word: nepheg              counts: 4
word: nephew              counts: 2
word: nephews             counts: 2
word: nephish             counts: 1
word: nephishesim         counts: 1
word: nephthalim          counts: 2
word: nephtoah            counts: 2
word: nephusim            counts: 1
word: nepthalim           counts: 1
word: ner                 counts: 16
word: nereus              counts: 1
word: nergal              counts: 1
word: nergalsharezer      counts: 3
word: neri                counts: 1
word: neriah              counts: 10
word: nero                counts: 1
word: nest                counts: 15
word: nests               counts: 4
word: net                 counts: 39
word: nethaneel           counts: 14
word: nethaniah           counts: 20
word: nether              counts: 15
word: nethermost          counts: 1
word: nethinims           counts: 18
word: netophah            counts: 2
word: netophathi          counts: 1
word: netophathite        counts: 8
word: netophathites       counts: 2
word: nets                counts: 13
word: nettles             counts: 5
word: network             counts: 7
word: networks            counts: 3
word: never               counts: 86
word: nevertheless        counts: 97
word: new                 counts: 151
word: newborn             counts: 1
word: newly               counts: 2
word: newness             counts: 2
word: news                counts: 1
word: next                counts: 60
word: neziah              counts: 2
word: nezib               counts: 1
word: nibhaz              counts: 1
word: nibshan             counts: 1
word: nicanor             counts: 1
word: nicodemus           counts: 5
word: nicolaitans         counts: 2
word: nicolas             counts: 1
word: nicopolis           counts: 2
word: niger               counts: 1
word: nigh                counts: 100
word: night               counts: 307
word: nights              counts: 18
word: nimrah              counts: 1
word: nimrim              counts: 2
word: nimrod              counts: 4
word: nimshi              counts: 5
word: nine                counts: 50
word: nineteen            counts: 3
word: nineteenth          counts: 4
word: ninety              counts: 24
word: nineve              counts: 1
word: nineveh             counts: 18
word: ninevites           counts: 1
word: ninth               counts: 34
word: nisan               counts: 2
word: nisroch             counts: 2
word: nitre               counts: 2
word: no                  counts: 1393
word: noadiah             counts: 2
word: noah                counts: 53
word: nob                 counts: 6
word: nobah               counts: 3
word: noble               counts: 7
word: nobleman            counts: 3
word: nobles              counts: 30
word: nod                 counts: 1
word: nodab               counts: 1
word: noe                 counts: 5
word: nogah               counts: 2
word: nohah               counts: 1
word: noise               counts: 88
word: noised              counts: 4
word: noisome             counts: 4
word: non                 counts: 1
word: none                counts: 358
word: noon                counts: 13
word: noonday             counts: 9
word: noontide            counts: 1
word: noph                counts: 7
word: nophah              counts: 1
word: nor                 counts: 756
word: north               counts: 132
word: northern            counts: 2
word: northward           counts: 24
word: nose                counts: 12
word: noses               counts: 2
word: nostrils            counts: 15
word: not                 counts: 6595
word: notable             counts: 5
word: note                counts: 3
word: noted               counts: 1
word: nothing             counts: 225
word: notice              counts: 2
word: notwithstanding     counts: 36
word: nought              counts: 36
word: nourish             counts: 5
word: nourished           counts: 10
word: nourisher           counts: 1
word: nourisheth          counts: 1
word: nourishing          counts: 1
word: nourishment         counts: 1
word: novice              counts: 1
word: now                 counts: 1356
word: number              counts: 178
word: numbered            counts: 128
word: numberest           counts: 3
word: numbering           counts: 2
word: numbers             counts: 40
word: nun                 counts: 30
word: nurse               counts: 10
word: nursed              counts: 2
word: nursing             counts: 3
word: nurture             counts: 1
word: nuts                counts: 2
word: nymphas             counts: 1
word: o                   counts: 1065
word: oak                 counts: 15
word: oaks                counts: 6
word: oar                 counts: 1
word: oars                counts: 2
word: oath                counts: 61
word: oaths               counts: 3
word: obadiah             counts: 22
word: obal                counts: 1
word: obed                counts: 13
word: obededom            counts: 20
word: obedience           counts: 12
word: obedient            counts: 16
word: obeisance           counts: 9
word: obey                counts: 69
word: obeyed              counts: 41
word: obeyedst            counts: 2
word: obeyeth             counts: 3
word: obeying             counts: 3
word: obil                counts: 1
word: object              counts: 1
word: oblation            counts: 35
word: oblations           counts: 5
word: oboth               counts: 4
word: obscure             counts: 1
word: obscurity           counts: 3
word: observation         counts: 1
word: observe             counts: 55
word: observed            counts: 11
word: observer            counts: 1
word: observers           counts: 1
word: observest           counts: 1
word: observeth           counts: 1
word: obstinate           counts: 2
word: obtain              counts: 15
word: obtained            counts: 28
word: obtaineth           counts: 2
word: obtaining           counts: 1
word: occasion            counts: 21
word: occasioned          counts: 1
word: occasions           counts: 3
word: occupation          counts: 5
word: occupied            counts: 7
word: occupiers           counts: 1
word: occupieth           counts: 1
word: occupy              counts: 2
word: occurrent           counts: 1
word: ocran               counts: 5
word: odd                 counts: 1
word: oded                counts: 3
word: odious              counts: 2
word: odour               counts: 2
word: odours              counts: 7
word: of                  counts: 34747
word: off                 counts: 507
word: offence             counts: 19
word: offences            counts: 7
word: offend              counts: 25
word: offended            counts: 25
word: offender            counts: 2
word: offenders           counts: 1
word: offer               counts: 236
word: offered             counts: 143
word: offereth            counts: 15
word: offering            counts: 724
word: offerings           counts: 265
word: office              counts: 46
word: officer             counts: 12
word: officers            counts: 58
word: offices             counts: 5
word: offscouring         counts: 2
word: offspring           counts: 11
word: oft                 counts: 13
word: often               counts: 15
word: oftener             counts: 1
word: oftentimes          counts: 6
word: ofttimes            counts: 3
word: og                  counts: 22
word: oh                  counts: 38
word: ohad                counts: 2
word: ohel                counts: 1
word: oil                 counts: 202
word: oiled               counts: 2
word: ointment            counts: 27
word: ointments           counts: 5
word: old                 counts: 381
word: oldness             counts: 1
word: olive               counts: 38
word: olives              counts: 15
word: olivet              counts: 2
word: oliveyard           counts: 1
word: oliveyards          counts: 5
word: olympas             counts: 1
word: omar                counts: 3
word: omega               counts: 3
word: omer                counts: 5
word: omers               counts: 1
word: omitted             counts: 1
word: omnipotent          counts: 1
word: omri                counts: 18
word: on                  counts: 2016
word: onam                counts: 4
word: onan                counts: 8
word: once                counts: 59
word: one                 counts: 1969
word: ones                counts: 77
word: onesimus            counts: 4
word: onesiphorus         counts: 2
word: onions              counts: 1
word: only                counts: 253
word: ono                 counts: 5
word: onward              counts: 1
word: onycha              counts: 1
word: onyx                counts: 11
word: open                counts: 124
word: opened              counts: 137
word: openest             counts: 2
word: openeth             counts: 21
word: opening             counts: 7
word: openings            counts: 1
word: openly              counts: 15
word: operation           counts: 3
word: operations          counts: 1
word: ophel               counts: 5
word: ophir               counts: 13
word: ophni               counts: 1
word: ophrah              counts: 8
word: opinion             counts: 3
word: opinions            counts: 1
word: opportunity         counts: 5
word: oppose              counts: 1
word: opposed             counts: 1
word: opposest            counts: 1
word: opposeth            counts: 1
word: oppositions         counts: 1
word: oppress             counts: 23
word: oppressed           counts: 38
word: oppresseth          counts: 5
word: oppressing          counts: 3
word: oppression          counts: 24
word: oppressions         counts: 3
word: oppressor           counts: 14
word: oppressors          counts: 8
word: or                  counts: 1132
word: oracle              counts: 17
word: oracles             counts: 4
word: oration             counts: 1
word: orator              counts: 2
word: orchard             counts: 1
word: orchards            counts: 1
word: ordain              counts: 5
word: ordained            counts: 37
word: ordaineth           counts: 1
word: order               counts: 61
word: ordered             counts: 4
word: ordereth            counts: 1
word: orderings           counts: 1
word: orderly             counts: 1
word: ordinance           counts: 30
word: ordinances          counts: 27
word: ordinary            counts: 1
word: oreb                counts: 7
word: oren                counts: 1
word: organ               counts: 3
word: organs              counts: 1
word: orion               counts: 3
word: ornament            counts: 7
word: ornaments           counts: 14
word: ornan               counts: 12
word: orpah               counts: 2
word: orphans             counts: 1
word: osee                counts: 1
word: oshea               counts: 2
word: ospray              counts: 2
word: ossifrage           counts: 2
word: ostrich             counts: 1
word: ostriches           counts: 1
word: other               counts: 464
word: others              counts: 69
word: otherwise           counts: 15
word: othni               counts: 1
word: othniel             counts: 7
word: ouches              counts: 8
word: ought               counts: 97
word: oughtest            counts: 4
word: our                 counts: 1164
word: ours                counts: 12
word: ourselves           counts: 51
word: out                 counts: 2774
word: outcast             counts: 1
word: outcasts            counts: 7
word: outer               counts: 4
word: outgoings           counts: 8
word: outlandish          counts: 1
word: outlived            counts: 1
word: outmost             counts: 4
word: outrageous          counts: 1
word: outrun              counts: 1
word: outside             counts: 8
word: outstretched        counts: 3
word: outward             counts: 14
word: outwardly           counts: 2
word: outwent             counts: 1
word: oven                counts: 12
word: ovens               counts: 1
word: over                counts: 1008
word: overcame            counts: 3
word: overcharge          counts: 1
word: overcharged         counts: 1
word: overcome            counts: 22
word: overcometh          counts: 11
word: overdrive           counts: 1
word: overflow            counts: 13
word: overflowed          counts: 2
word: overfloweth         counts: 1
word: overflowing         counts: 11
word: overflown           counts: 3
word: overlaid            counts: 35
word: overlay             counts: 13
word: overlaying          counts: 2
word: overlived           counts: 1
word: overmuch            counts: 1
word: overpass            counts: 1
word: overpast            counts: 2
word: overplus            counts: 1
word: overran             counts: 1
word: overrunning         counts: 1
word: oversee             counts: 2
word: overseer            counts: 7
word: overseers           counts: 6
word: overshadow          counts: 2
word: overshadowed        counts: 3
word: oversight           counts: 11
word: overspread          counts: 1
word: overspreading       counts: 1
word: overtake            counts: 17
word: overtaken           counts: 2
word: overtaketh          counts: 1
word: overthrew           counts: 12
word: overthrow           counts: 19
word: overthroweth        counts: 5
word: overthrown          counts: 16
word: overtook            counts: 10
word: overturn            counts: 4
word: overturned          counts: 1
word: overturneth         counts: 3
word: overwhelm           counts: 1
word: overwhelmed         counts: 8
word: owe                 counts: 1
word: owed                counts: 3
word: owest               counts: 4
word: oweth               counts: 1
word: owl                 counts: 10
word: owls                counts: 6
word: own                 counts: 596
word: owner               counts: 13
word: owners              counts: 5
word: owneth              counts: 2
word: ox                  counts: 64
word: oxen                counts: 102
word: ozem                counts: 2
word: ozias               counts: 2
word: ozni                counts: 1
word: oznites             counts: 1
word: paarai              counts: 1
word: pacatiana           counts: 1
word: paces               counts: 1
word: pacified            counts: 2
word: pacifieth           counts: 2
word: pacify              counts: 1
word: padan               counts: 1
word: padanaram           counts: 10
word: paddle              counts: 1
word: padon               counts: 2
word: pagiel              counts: 5
word: pahathmoab          counts: 6
word: pai                 counts: 1
word: paid                counts: 4
word: pain                counts: 25
word: pained              counts: 5
word: painful             counts: 1
word: painfulness         counts: 1
word: pains               counts: 4
word: painted             counts: 2
word: paintedst           counts: 1
word: painting            counts: 1
word: pair                counts: 4
word: palace              counts: 48
word: palaces             counts: 33
word: palal               counts: 1
word: pale                counts: 2
word: paleness            counts: 1
word: palestina           counts: 3
word: palestine           counts: 1
word: pallu               counts: 4
word: palluites           counts: 1
word: palm                counts: 37
word: palmerworm          counts: 3
word: palms               counts: 7
word: palsies             counts: 1
word: palsy               counts: 13
word: palti               counts: 1
word: paltiel             counts: 1
word: paltite             counts: 1
word: pamphylia           counts: 5
word: pan                 counts: 7
word: pangs               counts: 9
word: pannag              counts: 1
word: pans                counts: 4
word: pant                counts: 1
word: panted              counts: 2
word: panteth             counts: 3
word: paper               counts: 2
word: paphos              counts: 2
word: paps                counts: 4
word: parable             counts: 49
word: parables            counts: 16
word: paradise            counts: 3
word: parah               counts: 1
word: paramours           counts: 1
word: paran               counts: 11
word: parbar              counts: 2
word: parcel              counts: 6
word: parched             counts: 9
word: parchments          counts: 1
word: pardon              counts: 16
word: pardoned            counts: 3
word: pardoneth           counts: 1
word: pare                counts: 1
word: parents             counts: 21
word: parlour             counts: 5
word: parlours            counts: 1
word: parmashta           counts: 1
word: parmenas            counts: 1
word: parnach             counts: 1
word: parosh              counts: 5
word: parshandatha        counts: 1
word: part                counts: 213
word: partaker            counts: 9
word: partakers           counts: 22
word: partakest           counts: 1
word: parted              counts: 12
word: parteth             counts: 3
word: parthians           counts: 1
word: partial             counts: 2
word: partiality          counts: 2
word: particular          counts: 2
word: particularly        counts: 2
word: parties             counts: 1
word: parting             counts: 1
word: partition           counts: 2
word: partly              counts: 5
word: partner             counts: 3
word: partners            counts: 2
word: partridge           counts: 2
word: parts               counts: 64
word: paruah              counts: 1
word: parvaim             counts: 1
word: pasach              counts: 1
word: pasdammim           counts: 1
word: paseah              counts: 3
word: pashur              counts: 14
word: pass                counts: 830
word: passage             counts: 4
word: passages            counts: 5
word: passed              counts: 161
word: passedst            counts: 1
word: passengers          counts: 5
word: passest             counts: 5
word: passeth             counts: 38
word: passing             counts: 13
word: passion             counts: 1
word: passions            counts: 2
word: passover            counts: 76
word: passovers           counts: 1
word: past                counts: 51
word: pastor              counts: 1
word: pastors             counts: 8
word: pasture             counts: 20
word: pastures            counts: 11
word: patara              counts: 1
word: pate                counts: 1
word: path                counts: 23
word: pathros             counts: 5
word: pathrusim           counts: 2
word: paths               counts: 42
word: pathway             counts: 1
word: patience            counts: 34
word: patient             counts: 9
word: patiently           counts: 6
word: patmos              counts: 1
word: patriarch           counts: 2
word: patriarchs          counts: 2
word: patrimony           counts: 1
word: patrobas            counts: 1
word: pattern             counts: 14
word: patterns            counts: 1
word: pau                 counts: 1
word: paul                counts: 163
word: paulus              counts: 1
word: paved               counts: 2
word: pavement            counts: 9
word: pavilion            counts: 4
word: pavilions           counts: 3
word: paw                 counts: 2
word: paweth              counts: 1
word: paws                counts: 1
word: pay                 counts: 39
word: payed               counts: 2
word: payeth              counts: 1
word: payment             counts: 1
word: pe                  counts: 1
word: peace               counts: 429
word: peaceable           counts: 8
word: peaceably           counts: 12
word: peacemakers         counts: 1
word: peacocks            counts: 3
word: pearl               counts: 2
word: pearls              counts: 8
word: peculiar            counts: 7
word: pedahel             counts: 1
word: pedahzur            counts: 5
word: pedaiah             counts: 8
word: pedigrees           counts: 1
word: peeled              counts: 3
word: peep                counts: 1
word: peeped              counts: 1
word: pekah               counts: 11
word: pekahiah            counts: 3
word: pekod               counts: 2
word: pelaiah             counts: 3
word: pelaliah            counts: 1
word: pelatiah            counts: 5
word: peleg               counts: 7
word: pelet               counts: 2
word: peleth              counts: 2
word: pelethites          counts: 7
word: pelican             counts: 3
word: pelonite            counts: 3
word: pen                 counts: 7
word: pence               counts: 5
word: peniel              counts: 1
word: peninnah            counts: 3
word: penknife            counts: 1
word: penny               counts: 9
word: pennyworth          counts: 2
word: pentecost           counts: 3
word: penuel              counts: 8
word: penury              counts: 2
word: people              counts: 2143
word: peoples             counts: 2
word: peor                counts: 5
word: peradventure        counts: 32
word: perazim             counts: 1
word: perceive            counts: 25
word: perceived           counts: 35
word: perceivest          counts: 2
word: perceiveth          counts: 3
word: perceiving          counts: 3
word: perdition           counts: 8
word: peres               counts: 1
word: peresh              counts: 1
word: perez               counts: 3
word: perezuzza           counts: 1
word: perezuzzah          counts: 1
word: perfect             counts: 99
word: perfected           counts: 8
word: perfecting          counts: 2
word: perfection          counts: 11
word: perfectly           counts: 7
word: perfectness         counts: 1
word: perform             counts: 42
word: performance         counts: 2
word: performed           counts: 21
word: performeth          counts: 4
word: performing          counts: 2
word: perfume             counts: 3
word: perfumed            counts: 2
word: perfumes            counts: 1
word: perga               counts: 3
word: pergamos            counts: 2
word: perhaps             counts: 3
word: perida              counts: 1
word: peril               counts: 2
word: perilous            counts: 1
word: perils              counts: 8
word: perish              counts: 120
word: perished            counts: 26
word: perisheth           counts: 9
word: perishing           counts: 1
word: perizzite           counts: 5
word: perizzites          counts: 18
word: perjured            counts: 1
word: permission          counts: 1
word: permit              counts: 2
word: permitted           counts: 2
word: pernicious          counts: 1
word: perpetual           counts: 28
word: perpetually         counts: 3
word: perplexed           counts: 5
word: perplexity          counts: 3
word: persecute           counts: 25
word: persecuted          counts: 20
word: persecutest         counts: 6
word: persecuting         counts: 1
word: persecution         counts: 10
word: persecutions        counts: 5
word: persecutor          counts: 1
word: persecutors         counts: 8
word: perseverance        counts: 1
word: persia              counts: 29
word: persian             counts: 2
word: persians            counts: 5
word: persis              counts: 1
word: person              counts: 56
word: persons             counts: 56
word: persuade            counts: 9
word: persuaded           counts: 20
word: persuadest          counts: 1
word: persuadeth          counts: 2
word: persuading          counts: 2
word: persuasion          counts: 1
word: pertain             counts: 6
word: pertained           counts: 17
word: pertaineth          counts: 7
word: pertaining          counts: 8
word: peruda              counts: 1
word: perverse            counts: 20
word: perversely          counts: 3
word: perverseness        counts: 6
word: pervert             counts: 10
word: perverted           counts: 5
word: perverteth          counts: 5
word: perverting          counts: 2
word: pestilence          counts: 47
word: pestilences         counts: 2
word: pestilent           counts: 1
word: pestle              counts: 1
word: peter               counts: 172
word: pethahiah           counts: 4
word: pethor              counts: 2
word: pethuel             counts: 1
word: petition            counts: 13
word: petitions           counts: 2
word: peulthai            counts: 1
word: phalec              counts: 1
word: phallu              counts: 1
word: phalti              counts: 1
word: phaltiel            counts: 1
word: phanuel             counts: 1
word: pharaoh             counts: 273
word: pharaohhophra       counts: 1
word: pharaohnecho        counts: 1
word: pharaohnechoh       counts: 4
word: phares              counts: 3
word: pharez              counts: 12
word: pharisee            counts: 13
word: pharisees           counts: 87
word: pharosh             counts: 1
word: pharpar             counts: 1
word: pharzites           counts: 1
word: phaseah             counts: 1
word: phebe               counts: 2
word: phenice             counts: 3
word: phenicia            counts: 1
word: phichol             counts: 3
word: philadelphia        counts: 2
word: philemon            counts: 4
word: philetus            counts: 1
word: philip              counts: 36
word: philippi            counts: 8
word: philippians         counts: 7
word: philistia           counts: 3
word: philistim           counts: 1
word: philistine          counts: 33
word: philistines         counts: 255
word: philologus          counts: 1
word: philosophers        counts: 1
word: philosophy          counts: 1
word: phinehas            counts: 25
word: phlegon             counts: 1
word: phrygia             counts: 4
word: phurah              counts: 2
word: phut                counts: 2
word: phuvah              counts: 1
word: phygellus           counts: 1
word: phylacteries        counts: 1
word: physician           counts: 6
word: physicians          counts: 6
word: pibeseth            counts: 1
word: pick                counts: 1
word: pictures            counts: 3
word: piece               counts: 43
word: pieces              counts: 121
word: pierce              counts: 4
word: pierced             counts: 8
word: pierceth            counts: 1
word: piercing            counts: 2
word: piercings           counts: 1
word: piety               counts: 1
word: pigeon              counts: 2
word: pigeons             counts: 10
word: pihahiroth          counts: 4
word: pilate              counts: 56
word: pildash             counts: 1
word: pile                counts: 2
word: pileha              counts: 1
word: pilgrimage          counts: 4
